work_id,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,rating,category,relationship,character,additional tags,lemma,lemma_lower,Word
34432618,1.5160150013113878,0.3499798561281139,1.1218894440489324,1.0109953153416371,0.46742417828469757,2.538499685628114,0.8998430273042705,1.341067268316726,2.1367336412944837,1.2245006479074734,0.8485879473274022,General Audiences,[''],[''],"['Theseus (Ancient Greek Religion & Lore)', 'Asterion the Minotaur (Ancient Greek Religion & Lore)', 'Ariadne (Ancient Greek Religion & Lore)']",['Ambiguity'],I,i,I
34440412,1.7066846574861112,0.45268567945090443,1.3556471704589794,1.310700289750969,0.5931214740555555,2.6247676912021967,1.0389054313000645,1.4578874347283592,2.2334109682264214,1.4846553535623386,1.036578760384044,Explicit,['F/M'],['Hades/Persephone (Ancient Greek Religion & Lore)'],[''],"['Sex', 'Language of Flowers', 'First Time', 'Enemies to Lovers']",she,she,SHE
34464691,1.643279756351727,0.4503449073292042,1.2710608216366366,1.218242209679805,0.5738708445641892,2.549534866911036,1.051196185433934,1.47150004493994,2.223747119769895,1.3973325098674925,1.0268637490544295,Explicit,['M/M'],[''],"['Poseidon (Ancient Greek Religion & Lore)', 'Original Male Character(s)']","['Loss of Virginity', 'Size Kink', 'Size Difference', 'First Time', 'Age Difference', 'like ones in college and the other is immortal', 'Water Sex', 'Sex Magic', 'Happy Ending', 'Orgasm Denial', 'References to Ancient Greek Religion & Lore', 'Modern Era', 'College Student', 'Immortality', 'Public Sex', 'kind of']",the,the,THE
34468165,1.6500800250492957,0.4773524779049295,1.2122649490862676,1.4356105262711267,0.607465003330986,2.3378211362130283,0.9591958062359156,1.3330608275070421,2.2081225754242957,1.4363487610105634,0.9283744793785211,Not Rated,"['M/M', 'Other']","['Apollo/Icarus (Ancient Greek Religion & Lore)', 'Hades/Persephone (Ancient Greek Religion & Lore)']","['Apollo (Ancient Greek Religion & Lore)', 'Hades (Ancient Greek Religion & Lore)', 'Icarus (Ancient Greek Religion & Lore)']","['Falling In Love', 'LITERALLY', 'Icarus is gay and in love', 'LEAVE HIM ALONE', 'Inspired by The Song of Achilles', 'I just finished the song of achilles and im sobbing', 'hades isnt a bad dude']",I,i,I
34515826,1.7502827142799229,0.3875835570258687,1.1396703743969112,1.2393525020285714,0.5441127832691119,2.552512717218533,1.0522707695355211,1.4009979251274132,2.2546945427486484,1.4439636291046332,0.9795001444447877,Teen And Up Audiences,['Gen'],[''],"['Priam (Ancient Greek Religion & Lore)', 'Hesione of Troy (Ancient Greek Religion & Lore)', 'Hercules | Heracles (Ancient Greek Religion & Lore)', 'Telamon (Ancient Greek Religion & Lore)', 'Peleus (Ancient Greek Religion & Lore)']","['Brother-Sister Relationships', 'Implied/Referenced Rape/Non-con', 'those two tags are not related', 'Slavery']",the,the,THE
34524463,1.7337623016357704,0.4732221189856397,1.178242153186684,1.4347464886736294,0.6088197994934725,2.4351200386383813,1.0851942945979112,1.4268943950939947,2.2211667873368146,1.450906559527415,1.0298743140365536,Teen And Up Audiences,['F/M'],"['Hades/Persephone (Ancient Greek Religion & Lore)', 'Hades & Sisyphus (Ancient Greek Religion & Lore)', 'Hades/Persephone (Percy Jackson)']","['Sisyphus (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)', 'Hades (Ancient Greek Religion & Lore)', 'Sisyphus (Percy Jackson)', 'Persephone (Percy Jackson)', 'Hades (Percy Jackson)', 'Ares (Ancient Greek Religion & Lore)', 'Ares (Percy Jackson)', 'Thanatos (Ancient Greek Religion & Lore)', 'Thanatos (Percy Jackson)']","['Narcissism', 'Ancient Greece', 'Underworld', 'Inspired by Sisyphus (Ancient Greek Religion & Lore)', 'Inspired by Percy Jackson', 'Angst', 'Death', 'Drama', 'Character Study', 'Dark', 'Enemies', 'Hurt', 'angst without an ending', 'hes a narcissist', 'Humiliation', 'Tension', 'Implied/Referenced Torture', 'Whump', 'is it deserved?', 'Introspection']",they,they,THEY
34527349,1.6822167759286117,0.45550964108441927,1.0861899952882437,1.201888329736969,0.5622026680638811,2.4533161258943346,0.962684302479745,1.3620975072906514,2.2617165306100566,1.406557084916714,0.9095895672754957,General Audiences,['F/M'],['Hades/Persephone (Ancient Greek Religion & Lore)'],"['Hades (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)', 'Demeter (Ancient Greek Religion & Lore)', 'Hestia (Ancient Greek Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)']","['Alternate Universe - Science Fiction', 'Space Stations', 'Moon', 'Arranged Marriage', 'Canon-Typical Behavior']",the,the,THE
34533886,1.6947450545218294,0.39939962107692306,1.263002107871102,1.2653173662972972,0.5799495986673596,2.6407677236507276,1.081547367022869,1.4518727591559253,2.2956452406174637,1.4476256045135136,1.0246176857297298,Teen And Up Audiences,['F/M'],"['Deiphobus/Helen of Troy (Ancient Greek Religion & Lore)', 'Helen of Troy/Menelaus (Ancient Greek Religion & Lore)']","['Menelaus (Ancient Greek Religion & Lore)', 'Deiphobus (Ancient Greek Religion & Lore)', 'Helen of Troy (Ancient Greek Religion & Lore)']","['Murder', 'Trojan War', 'Revenge', 'kind of angst', 'Light Angst', 'Deiphobus Hate', 'Destruction of Troy', 'I Wrote This While Listening to The Neighbourhood']",Helen,helen,
34538839,1.7467543497268978,0.43784875362046205,1.1945337060507424,1.290762601989274,0.5741639659104786,2.5098216104925744,0.9322063958242574,1.3887549342322607,2.3094479166963695,1.4241207541559406,0.9313907772363861,Mature,['F/M'],['Eros/Psyche (Ancient Greek Religion & Lore)'],"['Eros (Ancient Greek Religion & Lore)', 'Psyche (Ancient Greek Religion & Lore)', 'Satan | Lucifer | Iblis', 'Aphrodite (Ancient Greek Religion & Lore)', 'Peitho daughter of Aphrodite (Ancient Greek Religion & Lore)', 'Dagon (Supernatural)']","['Original Female Character(s) - Freeform', 'loosely based on Supernatural', 'kind of', 'not really - Freeform', 'darklina but not', 'darklina if alina was the darkling maybe', 'aphrodite is a jealous bitch', 'Soulmates', 'god is a tyrant and lucifer is a saint', 'Well - Freeform', ""it's probably blasphemy anyway""]",it,it,IT
34540714,1.629141692888,0.37119153010399997,1.131323398936,1.550634592976,0.486979648784,2.387992689096,1.150462385688,1.41685537032,2.4088697330240003,1.588020970928,1.15567182524,General Audiences,[''],[''],[''],[''],Narcissus,narcissus,NARCISSUS
34540738,1.537677258375,0.386458333375,1.1856573879374999,1.3458749124375,0.4130412581875,2.5104465744375,0.8421510904375,1.3652154883125,2.108362914,1.312580283875,0.763042258,General Audiences,[''],[''],[''],[''],Poor,poor,POOR
34541047,1.707482406307393,0.41960337629182876,1.0405347858249028,1.2125013804941633,0.5163242565252919,2.4948016369805446,0.9142563674046692,1.2750880259688715,2.343191465688716,1.4949503914941633,0.9334542857276265,General Audiences,[''],[''],[''],[''],she,she,SHE
34541599,1.635763951642788,0.41101034499031947,1.2840685468983544,1.1761349478489835,0.5506825883639884,2.6561217030513067,0.9255369185672797,1.4447498225508228,2.1729412581703773,1.3271321730871248,0.8845403964607939,Mature,['Gen'],"['Agamemnon & Menelaus (Ancient Greek Religion & Lore)', 'Agamemnon & Iphigenia (Ancient Greek Religion & Lore)', 'Agamemnon & Odysseus (Ancient Greek Religion & Lore)']","['Agamemnon (Ancient Greek Religion & Lore)', 'Menelaus (Ancient Greek Religion & Lore)', 'Iphigenia (Ancient Greek Religion & Lore)', 'Odysseus (Ancient Greek Religion & Lore)']","['Canonical Character Death', 'Grief/Mourning', 'Child Death', 'Guilt', 'Pre-Canon', 'Brothers', 'Codependency', 'horrible things happening that cannot be avoided', 'Psychological Horror', 'Stream of Consciousness', 'sorry not sorry for the em dashes', 'i am having back pain and thus am unable to edit this back into prose', 'Deal With It']",they,they,THEY
34550554,1.6971791850668323,0.454239989970885,1.1072212960936312,1.2576509502880064,0.5576913653432589,2.4557950728499587,0.9379108862196858,1.3266167540898262,2.2823430984899917,1.424109486718445,0.912512414711497,Not Rated,['F/M'],['Epimetheus/Pandora (Ancient Greek Religion & Lore)'],"['Pandora (Ancient Greek Religion & Lore)', 'Epimetheus (Ancient Greek Religion & Lore)', 'Zeus (Percy Jackson)', 'Zeus (Ancient Greek Religion & Lore)']","['pandora was a victim', 'hopeful ending i promise']",she,she,SHE
34553539,1.5663810513439065,0.36116934747161933,1.1191337965642736,1.0051988035,0.48557180641903175,2.5300869099674457,0.9859013886986644,1.3957109921460766,2.175983952118531,1.2926953941143573,0.888697364063439,General Audiences,['Gen'],[''],"['Orpheus (Ancient Greek Religion & Lore)', 'Linus (Ancient Greek Religion & Lore)', 'Calliope (Ancient Greek Religion & Lore)', 'Athena (Ancient Greek Religion & Lore)', 'Notos (Ancient Greek Religion & Lore)']",[''],Lin,lin,
34556680,1.704599855115719,0.3966031526247492,1.1001496764006689,1.1127349890207359,0.5189946315244147,2.499155159624749,0.898834379290301,1.361727072096321,2.1760766626414716,1.2727139623076922,0.8433549798849499,General Audiences,['M/M'],['Achilles/Patroclus'],[''],"['Alternate Universe', 'Supernatural Elements', 'Romance']",the,the,THE
34559296,1.6559353365459184,0.41393574287284146,1.105679430467033,1.1521640389546703,0.5479808209419152,2.492552034440934,0.978150758132653,1.3741380304063973,2.217681322136382,1.3702250367639324,0.9131706152240974,Teen And Up Audiences,['F/M'],"['Hades/Persephone (Ancient Greek Religion & Lore)', 'Lydia Martin/Jordan Parrish', 'Cerberus & Persephone (Ancient Greek Religion & Lore)']","['Persephone (Ancient Greek Religion & Lore)', 'Lydia Martin', 'Jordan Parrish']","['POV Outsider', 'Omnipotence', 'Underworld', 'Inspired by Hades (Video Game)', 'Spring', 'Hellhound Jordan Parrish', 'Banshee Lydia Martin', 'Epistolary', 'Loving Hades/Persephone (Ancient Greek Religion & Lore)', 'letters between hades and persephone', 'Mission Reports', 'special agent persephone', 'Established Relationship', 'Fate & Destiny', 'Background Cerberus (Ancient Greek Religion & Lore)']",Persephone,persephone,
34570438,1.6512006698298969,0.3818309293745704,1.1390112669770904,1.1223922264547537,0.5220258214576174,2.569291212333906,0.916504961021764,1.3767596843075602,2.159735743604811,1.3294763508390606,0.9009100634782359,Teen And Up Audiences,"['F/M', 'Gen']","['Andromache/Hector (Ancient Greek Religion & Lore)', 'Hector & Paris (Ancient Greek Religion & Lore)']","['Hector (Ancient Greek Religion & Lore)', 'Paris (Ancient Greek Religion & Lore)']","['Alternate Universe - Modern Setting', 'Pre-Relationship', 'Crushes', 'sibling shenanigans', 'the house of priam must have so many in jokes', 'hektor is smitten', 'and i am bullying him']",Hektor,hektor,
34571848,1.7470566954686648,0.42806787416348774,1.1239793620817438,1.1368702888828337,0.5791648834577657,2.565612696564033,1.0133180015694823,1.407354974029973,2.1879129356376024,1.3829621811198909,0.9708720575803815,Teen And Up Audiences,['F/M'],"['Hades/Persephone (Ancient Greek Religion & Lore)', 'Hades/Persephone (Percy Jackson)']","['Hades (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)', 'Demeter (Ancient Greek Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)', 'Hades (Percy Jackson)', 'Persephone (Percy Jackson)', 'Demeter (Percy Jackson)', 'Zeus (Percy Jackson)']","['Angst', 'Mother-Daughter Relationship', 'Ancient Greece', 'Underworld', 'Drama', 'Kidnapping', 'Inspired by Percy Jackson', 'Inspired by Hades and Persephone (Ancient Greek Religion & Lore)', 'Unrequited Love', 'Creepy', 'Unhealthy Relationships', 'Ambiguity', 'Character Study', 'Jealousy', 'demeter is a good mother']",she,she,SHE
34575991,1.7943128297327002,0.3937930954552239,1.1672491529626867,1.3585594788290367,0.565428605458616,2.515539573953867,1.0800590333107192,1.420435200037992,2.2931487196913163,1.503776900656038,0.9928462978839893,Teen And Up Audiences,['F/M'],['Acamas son of Theseus/Laodice of Troy'],"['Acamas son of Theseus (Ancient Greek Religion & Lore)', 'Laodice of Troy (Ancient Greek Religion & Lore)', 'Cassandra (Ancient Greek Religion & Lore)', 'Helen of Troy (Ancient Greek Religion & Lore)', 'Priam (Ancient Greek Religion & Lore)', 'Aethra daughter of Pittheus (Ancient Greek Religion & Lore)', 'Menelaus (Ancient Greek Religion & Lore)']",[''],I,i,I
34577044,1.6484353505857487,0.4989162397971014,1.3406397526187601,1.3222316629935589,0.6283110885994364,2.5893657915024155,0.9940735558212561,1.4570148666115137,2.2392970551388887,1.416786606091385,0.9650509497721417,Explicit,"['F/M', 'M/M']",[''],"['Priapus (Ancient Greek Religion & Lore)', 'Ares', 'Aphrodite', 'Dionysus']","['Slash', 'Het', 'Public Sex', 'Public Masturbation', 'Dickishness']",do,do,DO
34581205,1.6607051360778269,0.49065940294273125,1.1412980616798827,1.4441877388002937,0.5849402151791483,2.472678488898678,1.0278808104625552,1.386103687928047,2.3366867480910423,1.4387252651674007,0.9951960986079296,General Audiences,['F/M'],"['Pandora/Prometheus (Ancient Greek Religion & Lore)', 'Eve Baird/Flynn Carsen']","['Pandora (Ancient Greek Religion & Lore)', 'Prometheus (Ancient Greek Religion & Lore)', 'Eve Baird', 'Flynn Carsen']","['Science Fiction', 'Prose Poem', 'Poetry', 'Alternate Universe']",Prometheus,prometheus,
34599556,1.7623672482046182,0.4298827906491341,1.109872233994227,1.360374858478512,0.5570312793579217,2.433356789947402,0.9840090567267479,1.3854753139583067,2.3354665419217446,1.4738898964323286,0.9660975659037845,General Audiences,['F/M'],"['Hades/Persephone', 'Hades/Persephone (Percy Jackson)']","['Hades (Percy Jackson)', 'Persephone (Percy Jackson)']","['Hurt/Comfort', 'Overworking', 'Angst', 'Hurt', 'Comfort', 'Angst with a Happy Ending', 'Angst and Hurt/Comfort', 'Author Is Sleep Deprived', 'Hades deserves the world', 'Not Beta Read', 'Hades is a sweet cinnamon roll who has to be protected']",hade,hade,
34601947,1.733920257476218,0.44345146347189396,1.24251686715307,1.307493251857596,0.5654870422363794,2.5291588596806,1.0236629972744307,1.477581937849236,2.3152917238624964,1.4747886059852984,1.008630932177861,General Audiences,['F/M'],['Eros/Psyche (Ancient Greek Religion & Lore)'],"['Eros (Ancient Greek Religion & Lore)', 'Psyche (Ancient Greek Religion & Lore)', 'Satan | Lucifer | Iblis', 'Aphrodite (Ancient Greek Religion & Lore)', 'Peitho daughter of Aphrodite (Ancient Greek Religion & Lore)', 'Dagon (Supernatural)', 'Original Characters']","['Original Female Character(s) - Freeform', 'loosely based on Supernatural', 'kind of', 'not really - Freeform', 'Alina Starkov with Agency vibes', 'aphrodite is a jealous bitch', 'Soulmates', 'Romantic Soulmates', 'Darklinas come here', 'sorta beta sorta not', 'Heavy flirting']",think,think,THINK
34602223,1.6918250852938388,0.4335472237630332,1.2632228462914692,1.143062925184834,0.5893291315450238,2.7139331081516587,0.9859909697725118,1.4313572184454975,2.2156874720663504,1.3448182247772513,0.9240371883104266,General Audiences,['F/M'],['Hades/Persephone (Ancient Greek Religion & Lore)'],"['Hades (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)', 'Eros (Ancient Greek Religion & Lore)']","['Alternate Universe - Coffee Shops & Cafes', 'Alternate Universe - Modern Setting', 'First Dates', 'Romance', 'Getting Together', 'Trick or Treat: Treat']",hade,hade,
34617436,1.6050902289520852,0.49508524402307014,1.2029036494037266,1.2700291866823425,0.5894001144915705,2.4803783957480037,1.0155924216175687,1.4742810774454302,2.2418135129733807,1.4481792479698314,0.9867820151304347,Teen And Up Audiences,['Gen'],['Enodia & Chrysame'],"['enodia', 'Chrysame']","['i love my obscure thessaly', 'Afterlife', 'Priestesses', 'Religious Discussion', 'Wolfsbane Poisoning', 'Drinking & Talking']",I,i,I
34620640,1.7995100458480517,0.39700827123419913,1.0848704329437229,1.2826440533285715,0.5274140230428571,2.498556044464935,0.9496383701703462,1.3698257392469697,2.3072383321859307,1.4782519571378787,0.9165942815906927,Teen And Up Audiences,['Gen'],['Ares/Hephaestus (Ancient Greek Religion & Lore)'],"['Ares (Ancient Greek Religion & Lore)', 'Hephaestus (Ancient Greek Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)', 'Hebe (Ancient Greek Religion & Lore)', 'Hermes (Ancient Greek Religion & Lore)', 'Apollo (Ancient Greek Religion & Lore)']","['Childhood Trauma', 'Dysfunctional Family', 'Family Issues', 'Zeus Being an Asshole (Ancient Greek Religion & Lore)', 'Brotherly Bonding', 'Brotherly Angst', 'Family Dynamics', 'Teenage!Ares', 'Teenage!Hephaestus', 'Child!Hermes', 'Child!Hebe', 'Teenage!Apollo', 'Implied/Referenced Child Abuse']",Hephaestus,hephaestus,
34647076,1.8035218308600531,0.45270402682676586,1.1524135272197489,1.358352755365625,0.5864472464944371,2.464915450439873,1.0084614110881374,1.403290719173261,2.3287308420161965,1.553148938590275,0.9963126374966284,Explicit,"['F/M', 'M/M']","['Hera&OC', 'Hades/Hera (Ancient Greek Religion & Lore)', 'Hera/Zeus (Ancient Greek Religion & Lore)', 'Hades/Persephone (Ancient Greek Religion & Lore)', 'Ares/Persephone (Ancient Greek Religion & Lore)', 'Triton/OC', 'Amphitrite/Poseidon (Ancient Greek Religion & Lore)', 'Hebe/Hercules | Heracles (Ancient Greek Religion & Lore)', 'Kronos/Rhea', 'Hades/Hera (Lore Olympus)', 'Aphrodite/Hephaestus(Mentioned)', 'Aphrodite/Ares(Mentioned)', 'Hades & Persephone (Ancient Greek Religion & Lore)']","['OC - Character', 'Hera (Ancient Greek Religion & Lore)', 'Hades', 'Rhea (Ancient Greek Religion & Lore)', 'Tethys (Ancient Greek Religion & Lore)', 'Ares (Ancient Greek Religion & Lore)', 'Athena (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)', 'Poseidon (Ancient Greek Religion & Lore)', 'Amphitrite (Ancient Greek Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)', 'Hebe (Ancient Greek Religion & Lore)', 'Hercules | Heracles (Ancient Greek Religion & Lore)', 'Dionysus (Ancient Greek Religion & Lore)', 'Hermes (Ancient Greek Religion & Lore)', 'Apollo (Ancient Greek Religion & Lore)', 'Artemis (Ancient Greek Religion & Lore)', 'Aphrodite (Ancient Greek Religion & Lore)', 'Melinoe (Ancient Greek Religion & Lore)', 'Hecate (Ancient Greek Religion & Lore)', 'Triton (Ancient Greek Religion & Lore)', 'Demeter (Ancient Greek Religion & Lore)', 'Hestia (Ancient Greek Religion & Lore)', 'Eileithyia (Ancient Greek Religion & Lore)', 'Lachesis (Ancient Greek Religion & Lore)', 'Clotho (Ancient Greek Religion & Lore)', 'Atropos | Aisa (Ancient Greek Religion & Lore)', 'Kronos', 'Hephaestus (Ancient Greek Religion & Lore)', 'Hades (Ancient Greek Religion & Lore)']","['Implied/Referenced Rape/Non-con', 'Rape/Non-con Elements', 'Past Rape/Non-con', 'Happy Ending', 'Oral Sex', 'Sex', 'Masturbation', 'Love', 'Pregnancy', 'Teen Romance', 'Adult Content', 'Adultery', 'Infidelity', 'Forgiveness', 'Redemption', 'Explicit Sexual Content', 'Sexual Tension', 'Sexual Content', 'Sexual Abuse', 'Past Sexual Abuse', 'Past Sexual Assault', 'Personal Growth', 'Original Character(s)']",Light,light,LIGHT
34647478,1.6811727308973732,0.4618443722666964,1.4257135824605967,1.2477806722497773,0.5820043040587711,2.6421718375200354,1.0479811376910062,1.5157428387551202,2.1943993349868656,1.47265137104252,1.032705684124666,Explicit,['F/M'],['Hades/Persephone (Ancient Greek Religion & Lore)'],"['Persephone (Ancient Greek Religion & Lore)', 'Hades (Ancient Greek Religion & Lore)', 'Demeter (Ancient Greek Religion & Lore)']","['Arranged Marriage', 'Coming of Age', 'Mutual Pining', 'Wedding Night', 'Loss of Virginity', 'Sex Magic', 'Masturbation', 'Size Difference', 'Nipple Play', 'Oral Sex', 'Penis In Vagina Sex', 'Enthusiastic Consent', 'Begging', 'Light Bondage', 'Body Worship', 'Rough Sex', 'Trope Bingo Round 17']",Persephone,persephone,
34649176,1.7012391709820145,0.4564087058561151,1.0766886943057554,1.1316714337302158,0.5593516752769785,2.489199083417266,0.7955177762553957,1.315719387269784,2.2286838305683454,1.3418515335719423,0.7805988532302158,Not Rated,['Gen'],[''],"['Plutus (Ancient Greek Religion & Lore)', 'Original Male Character(s)']","['Character Study', 'Pretentious', 'kinda just me talking him up', 'suggest tags if I need them']",it,it,IT
34658920,1.705475528435125,0.4025763260403151,1.0838450284014518,1.2555626497292247,0.5153827336093605,2.475578518436361,0.9391551921224899,1.363943393502626,2.266781566758264,1.4542405875661104,0.899718866210689,Mature,['M/M'],"['Achilles/Patroclus (Song of Achilles)', 'Achilles/Patroclus of Opus (Ancient Greek Religion & Lore)', 'Achilles/Patroclus']","['Achilles (Song of Achilles)', 'Patroclus (Song of Achilles)', 'Briseis (Song of Achilles)', 'Helen of Troy (Ancient Greek Religion & Lore)', 'Diomedes (Song of Achilles)', 'Odysseus (Song of Achilles)', 'Agamemnon (Song of Achilles)', 'Automedon (Song of Achilles)', 'Menelaus (Song of Achilles)', 'Other Brief Mentions of Various Iliad Characters']","['Meet-Cute', 'Alternate Universe - College/University', 'Alternate Universe - Modern Setting', 'Friends to Lovers', 'Found Family', 'Fluff', 'SO MUCH FLUFF', 'slight angst if you squint', 'Everything is Beautiful and Nothing Hurts', 'Getting Together']",this,this,THIS
34670992,1.6782453730167763,0.4207069880215545,1.0888313527014228,1.2160466241860266,0.5171654708597367,2.4040276647639627,0.9239430842970907,1.356209995614568,2.1239660068179016,1.3680671508846889,0.9375744237849861,Explicit,"['F/F', 'F/M', 'M/M']","['JAG46Z16UANHe/JAG46Z16UANShe', 'JAG46Z16UANHe/Janus', 'JAG46Z16UANHe/Juno', 'JAG46Z16UANHe/Hera', 'JAG46Z16UANHe/Artemis', 'JAG46Z16UANHe/Diana', 'JAG46Z16UANHe/Apollo', 'JAG46Z16UANHe/Jupiter', 'JAG46Z16UANHe/Zeus', 'Hera/Zeus (Ancient Greek Religion & Lore)', 'Hera/Zeus', 'Jove | Jupiter/Juno (Ancient Roman Religion & Lore)', 'Apollo/Artemis (Ancient Greek Religion & Lore)', 'Apollo/Diana']","['JAG46Z16UANHe', 'JAG46Z16UANShe', 'H9S0T8E2H4He', 'H9S0T8E2H4She', 'CI89DP5ADGT', 'W1T4D990', 'T0PWH7F3CLD4', 'Enlil (Sumerian Religion)', 'Inanna | Ishtar (Sumerian Mythology)', 'Inanna | Ishtar (Babylonian Religion)', 'Zeus (Ancient Greek Religion & Lore)', 'Jove | Jupiter (Ancient Roman Religion & Lore)', 'Hera (Ancient Greek Religion & Lore)', 'Juno (Ancient Roman Religion & Lore)', 'Janus (Ancient Roman Religion & Lore)', 'Apollo (Ancient Greek Religion & Lore)', 'Artemis (Ancient Greek Religion & Lore)', 'Diana (Ancient Roman Religion & Lore)', 'Tlaloc (Aztec Religion)']","['Twincest', 'Telepathy', 'Mind Control', 'Mind Manipulation', 'Telepathic Sex', 'cum gun', 'firing milk', 'Pagan Gods', 'Old Gods', 'jerk-ass gods get punished', 'jerk-ass gods get screwed', 'jerk-ass gods get screwed in the penis', 'above the gods', 'beyond omnipotence', 'over omniscience', 'concept lordship', 'principle lordship', 'pataphysics lordship', 'Pataphysics', 'above godhood', 'beyond godhood', 'above and beyond the holy', 'Sibling Love', 'Sibling Bonding', 'Siblings', 'Sibling Incest', 'Brother-Sister Relationships', 'Brother/Sister Incest']",the,the,THE
34674022,1.6612797336038136,0.4092593881059322,1.1159245172266947,1.1861750880699153,0.5253745157521186,2.539694639201271,0.9545766424745763,1.3242579392097458,2.2175018352033895,1.437407015792373,0.8780369521038136,Teen And Up Audiences,"['F/M', 'M/M']","['Romilda Vane/Ron Weasley', 'Draco Malfoy/Harry Potter', 'Crito/Socrates']","['Hermione Granger', 'Ron Weasley', 'Harry Potter', 'Crito', 'Socrates', 'Romilda Vane', 'Blaise Zabini', 'Lucius Malfoy', 'Draco Malfoy', 'Greeks - Character']","['i wrote this instead of listening in philosphy class', 'idk if crito or plato was the ugly catboy', 'harry wanted candy corn', 'Crack', 'rushed the ending as i had 5 minutes till the bell', 'Time Travel', 'Greek', 'idk where in space and time this is', 'no beta we die like my last braincell', 'Philosophy', 'Jail', 'candy corn', 'haloween was on my mind', 'blame animal crossing', 'Genderfluid Blaise Zabini', 'genderfull blaise zabini', 'my father', 'socrates is sexy', 'ron is bisexual', 'crito is ugly', 'everyone is out of character']",with,with,WITH
34674397,1.8056596986801148,0.40293786171943474,1.1114111939176736,1.1515759421341387,0.5572815589277084,2.539095844839443,0.9348850013641204,1.3200740985859103,2.2095067360024574,1.4392884292607004,0.910625584593078,General Audiences,"['F/M', 'Gen', 'M/M']","['Claudia Stilinski/Sheriff Stilinski', 'Fenrir/Persephone', 'Loki/Sigyn (Norse Religion & Lore)', 'Angrboda | Angerboda/Loki (Norse Religion & Lore)']","['Stiles Stilinski', 'Sheriff Stilinski', 'Scott McCall (Teen Wolf)', 'Claudia Stilinski', 'Peter Hale', 'Derek Hale', 'Talia Hale', 'Chris Argent', 'Allison Argent', 'Isaac Lahey', 'Gerard Argent', 'Jackson Whittemore', 'Kali (Teen Wolf)', 'The Alpha Pack (Teen Wolf)', 'Cora Hale', 'Vernon Boyd', 'Lydia Martin', 'Loki (Marvel)', 'Sigyn (Norse Religion & Lore)', 'Fenrisulfr | Fenrir (Norse Religion & Lore)', 'Original Characters', 'Odin (Marvel)', 'Frigga | Freyja (Marvel)', 'Jormungandr | Jormungand | Midgard Serpent (Norse Religion & Lore)', 'Laura Hale', 'Erica Reyes', 'Hel | Hela (Norse Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)', 'Hades (Ancient Greek Religion & Lore)', 'Demeter (Ancient Greek Religion & Lore)']","['Alternate Universe - Canon Divergence', 'Pre-Canon', 'Backstory', 'Canon-Typical Violence', 'Magical Stiles Stilinski', 'Canonical Character Death', 'Power Imbalance', 'Emotional/Psychological Abuse', 'Canonical Child Abuse', 'Alternate Universe - Dragons', 'Secret Identity', 'Identity Issues']",if,if,IF
34675213,1.5577707614612415,0.39348959943559664,1.0841536169796735,1.1308685039323183,0.4828214895327845,2.41788665957912,0.9236453883901355,1.3274109893830686,2.114108551974501,1.2791699656734663,0.8594445001553985,Teen And Up Audiences,['M/M'],['Ganymede/Zeus (Ancient Greek Religion & Lore)'],"['Ganymede (Ancient Greek Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)']","['Action/Adventure', 'Romantic Fluff', 'Historical References', 'Quests', 'Minor Character(s)', 'Underworld']",Mid,mid,MID
34677046,1.8059963901100775,0.45207773115348837,1.0462535802744186,1.1852234746496124,0.5695335754124031,2.4089187052992247,0.874324452275969,1.2332939225054265,2.199565236463566,1.377470469764341,0.8671917014031008,General Audiences,['F/M'],['Ariadne/Dionysus (Ancient Greek Religion & Lore)'],"['Ariadne (Ancient Greek Religion & Lore)', 'Dionysus (Ancient Greek Religion & Lore)']","['Second Chances', 'real good guy', 'Moving In Together', 'Fluff', 'Flufftober', 'Flufftober 2021']",it,it,IT
